,unique_id,make,model,winning_bid,hours_final,age_at_sale,score,bucket,engine,tires,transmission,month_sold
4784,rbauction_10531408,NEW HOLLAND,LS185B 2 SPD,10000,1079.0,12.0,36.40033419408668,bkt,,,,Mar
4785,rbauction_10336496,BOBCAT,S185,19500,1895.0,3.0,19.696668512295986,bkt,,,,Dec
4786,rbauction_10776247,DEERE,326E 2 SPD,12000,3944.0,3.0,31.01295910553348,bkt,,,,Aug
4787,rbauction_10664987,CATERPILLAR,246,9750,7468.0,15.0,36.64663911105185,,,,,Jul
4788,rbauction_10998044,NEW HOLLAND,LS180,11000,1392.0,15.0,37.63413675409451,bkt,,,,Dec
4789,rbauction_10885773,TEREX,TSR60,11500,1509.0,,35.03702898368391,bkt,,solid tires,,Nov
4790,rbauction_11026615,BOBCAT,S100 PARTS ONLY SKID STEER LOADER,6750,453.0,6.0,44.449832650261335,,,,,Mar
4791,rbauction_11224916,CATERPILLAR,272D 2 SPD,31000,667.0,6.0,43.70778566898035,bkt,,,,May
4792,bigiron_AE6536,BOBCAT,S205,13100,4083.0,6.0,25.149009073171467,"Front Bucket Mount Has Been Welded (See Picture), Standard Bucket Mount With Hydraulic Quick Attach","Engine Oil Just Changed (See Picture), Kubota 61 HP Diesel",Tires - 31X12-16.5,Hydro Transmission,Mar
4793,rbauction_10449351,BOBCAT,S650 2 SPD,24000,346.0,3.0,16.12130583060623,bkt,,,,Mar
4794,rbauction_10320888,VOLVO,MCT135C,10500,3526.0,3.0,22.31939876609249,,,,,Dec
4795,rbauction_11039973,VOLVO,MC110,8000,3730.0,15.0,25.90586122498557,bkt,,,,Feb
4796,ironplanet_1716185,DEERE,332D,15000,2.0,6.0,45.59558644088411,76” Wide General Purpose Smooth Edge Bucket,,,,Oct
4797,rbauction_10143657,CATERPILLAR,232B,8500,3610.0,9.0,40.31587340567557,bkt,,,,Aug
4798,rbauction_10105017,NEW HOLLAND,LS180 2 SPD,9000,2460.0,15.0,19.041632031581262,bkt,,,,Jul
4799,rbauction_10232891,CATERPILLAR,262D 2 SPD,15500,5949.0,3.0,40.918332481770385,hyd grapple bucket,,solid tires,,Sep
4800,rbauction_11108552,CATERPILLAR,246,12500,5546.0,,21.976174107855048,bkt,,,,Mar
4801,rbauction_10368418,BOBCAT,463F,8500,2549.0,9.0,18.353846548748947,bkt,,,,Dec
4802,rbauction_10827566,DEERE,328D,19000,4559.0,6.0,31.574271957882363,,,,,Aug
4803,rbauction_10143831,NEW HOLLAND,LS180,7000,2696.0,15.0,36.88481839086672,bkt,,,,Aug
4804,rbauction_10496448,CATERPILLAR,252B,12000,3235.0,9.0,36.289116522382734,bkt,,solid tires,,Mar
4805,bigiron_CL0073,NEW HOLLAND,L180,25750,1166.0,9.0,31.23899961149149,Bucket,,Tires 12-16.5NHS,Transmission Hydro With Hi/Lo,May
4806,rbauction_11071681,BOBCAT,S550,15000,1854.0,6.0,34.48086804124109,,,,,Feb
4807,rbauction_10661937,BOBCAT,S590 HIGH FLOW,26000,681.0,3.0,37.365754580853356,,,,,Jun
4808,ironplanet_1703727,CASE,SR250,14000,1.0,6.0,48.57656770070892,"74"" Wide General Purpose Smooth Edge Bucket",,,,Sep
4809,bigiron_EN7291,NEW HOLLAND,LS185B,11500,3252.0,12.0,30.31303408271556,,Diesel,"12-16.5 Front Tires, 12-16.5 Rear Tires",,Jul
4810,rbauction_11190148,ASV,RC85,6500,,15.0,40.54233687178945,bkt,,,,Apr
4811,rbauction_10708859,MUSTANG,1350R (UNUSED),23000,43.0,3.0,57.590273767481506,Q/C bkt,,,,Jul
4812,rbauction_10872180,BOBCAT,S185,12500,4404.0,12.0,22.79357842721167,bkt,,,,Nov
4813,rbauction_10215854,BOBCAT,S100,8500,3537.0,6.0,13.888588499663932,Q/C bkt,,,,Sep
4814,rbauction_10756128,CATERPILLAR,236B2,13000,,9.0,39.0832332899511,bkt,,,,Aug
4815,rbauction_10546936,CATERPILLAR,226D,13000,2508.0,0.0,35.072516076471054,bkt,,,,Apr
4816,rbauction_10837975,BOBCAT,S570 2 SPD,13000,5185.0,0.0,35.68096856023663,bkt,,,,Sep
4817,rbauction_10510329,CATERPILLAR,256C,16000,7153.0,6.0,21.827514780744952,bkt,,,,Apr
4818,ironplanet_1637359,BOBCAT,S175,12000,1.0,6.0,48.91540228044737,"67"" General Purpose Smooth Edge Bucket",Ultra Low Sulfur Diesel,,,Oct
4819,rbauction_10950367,CASE,SR175,13500,1382.0,6.0,46.36112611160904,bkt,,,,Dec
4820,rbauction_10873960,CATERPILLAR,277B,24000,2929.0,9.0,47.27189320181094,bkt,,,,Oct
4821,rbauction_10359050,CASE,440 2 SPD,14000,4110.0,12.0,39.541042823312566,,,,,Dec
4822,ironplanet_1655656,BOBCAT,S70,6500,1.0,6.0,32.30153603588469,"36"" Wide General Purpose Smooth Edge Bucket",Ultra Low Sulfur Diesel,Cushion Tires,,Sep
4823,rbauction_11147834,BOBCAT,S650,24500,1478.0,3.0,20.57246155102968,bkt,,,,Mar
4824,rbauction_10472158,BOBCAT,773,11000,3239.0,18.0,42.47403492781058,4-in-1 bkt,,segmented tires,,Mar
4825,rbauction_10135937,BOBCAT,463,5000,2140.0,12.0,16.93221720704064,bkt,,solid tires,,Aug
4826,rbauction_10885159,BOBCAT,S175,11500,1781.0,6.0,15.470065284450635,bkt,,solid tires,,Nov
4827,rbauction_11068304,NEW HOLLAND,L223,10000,2004.0,3.0,21.645831395134646,Q/C bkt,,,,Feb
4828,rbauction_11322776,DEERE,315,12500,943.0,3.0,44.935266421348075,bkt,,,,Jun
4829,rbauction_10501423,BOBCAT,S650 2 SPD,19000,2379.0,3.0,36.272558044840494,bkt,,,,Mar
4830,rbauction_11037881,CATERPILLAR,236,14000,6253.0,15.0,26.961129053313236,bkt,,,,Feb
4831,bigiron_CQ0391,BOB CAT,5250,24350,2439.0,6.0,9.805107469948886,Bucket Float,4 Cylinder Kubota Engine,Tires: 305/70R16.5 NHS,,Feb
4832,rbauction_10355705,NEW HOLLAND,L180,7500,6431.0,9.0,24.472490422367443,,,solid tires,,Dec
4833,rbauction_10653944,CATERPILLAR,246D HIGH FLOW,19000,1166.0,3.0,58.26212793297335,bkt,,,,Jun
4834,rbauction_10811083,BOBCAT,S650,19000,3735.0,3.0,30.661956465206643,,,,,Sep
4835,rbauction_10410167,CATERPILLAR,232B,11000,3348.0,12.0,44.16678128013147,bkt,,,,Feb
4836,rbauction_10999637,BOBCAT,S330,15000,1615.0,9.0,21.52082487763139,bkt,,,,Dec
4837,rbauction_11284931,CATERPILLAR,268B3 XPS HIGH FLOW,16000,1006.0,12.0,47.66469235623554,bkt,,segmented tires,,Jun
4838,rbauction_10144424,CATERPILLAR,226B2,19000,3226.0,6.0,34.535418419234354,bkt,,,,Feb
4839,rbauction_10169547,NEW HOLLAND,L180,19500,6860.0,9.0,28.085471545273517,bkt,,,,Sep
4840,rbauction_11030464,SKYJACK,SJ9250 RT,7000,3177.0,12.0,36.33260402399572,,Nissan 4 cyl,,,Feb
4841,rbauction_11050493,BOBCAT,763G,6000,3463.0,18.0,35.697219286467096,bkt,,,,Mar
4842,rbauction_11194344,NEW HOLLAND,L225 2 SPD,25000,609.0,3.0,30.67467534956555,bkt,,,,Apr
4843,rbauction_10256426,DEERE,320E,8750,,0.0,34.615551826237464,no bkt,,solid tires,,Oct
4844,rbauction_11030543,SKYJACK,SJ8841RT,6500,3481.0,12.0,55.99943200253846,,4 cyl,,,Feb
4845,rbauction_10708860,MUSTANG,1500R,27000,5.0,3.0,50.22494108251575,Q/C bkt,,,,Jul
4846,rbauction_10508869,CASE,450,8500,3958.0,12.0,27.180738096962234,bkt,,,,Mar
4847,rbauction_10938958,CATERPILLAR,272D 2 SPD,34000,169.0,3.0,29.924331138460012,bkt,,,,Dec
4848,ironplanet_1969270,CATERPILLAR,226D,7200,,3.0,33.33491184816843,,,,,Mar
4849,rbauction_10476552,NEW HOLLAND,L230 2 SPD HIGH FLOW,35000,699.0,6.0,33.8317093909857,bkt,,aperture tires,,Mar
4850,rbauction_10671660,CATERPILLAR,262D 2 SPD,26000,298.0,3.0,25.83654874125245,bkt,,,,Jun
4851,rbauction_11250613,BOBCAT,S590,14000,2009.0,3.0,32.50381281356087,bkt,,solid tires,,May
4852,ironplanet_1707476,MUSTANG,4000V,16500,1.0,3.0,41.19555616871862,"83"" Wide General Purpose Smooth Edge Bucket",,,,Oct
4853,rbauction_10708738,CATERPILLAR,236B3,16000,4669.0,6.0,35.26586340040075,bkt,,solid tires,,Jul
4854,rbauction_10225486,BOBCAT,S650,18000,1897.0,3.0,30.715822280043806,bkt,,solid tires,,Sep
4855,ironplanet_1747272,BOBCAT,S650,17000,2.0,6.0,41.45124275699537,"67"" Wide General Purpose Smooth Edge Bucket",,Solid Tires,,Oct
4856,bigiron_DB2594,INTERNATIONAL,3200,5200,,,20.224765993885544,"Hydraulic Loader W/55"" Bucket","4 Hydraulic Cylinders On Loader, Wisconsin VHW4D 4 Cylinder Gas Engine",10-16.5 Tires,Hydrostatic Transmission,Mar
4857,rbauction_10465834,CASE,450,14000,5566.0,9.0,26.039982960046533,bkt,,,,Feb
4858,rbauction_11073311,DEERE,280,11500,7590.0,15.0,31.84053440078743,bkt,,,,Mar
4859,bigiron_AE6514,BOBCAT,S205,22250,2283.0,6.0,27.10556054851301,,Kabota 61 HP Diesel,12-16.5 Tires,,Jan
4860,rbauction_11300285,BOBCAT,S185,12500,2852.0,9.0,31.67645314589202,bkt,,,,Jun
4861,rbauction_10267247,CATERPILLAR,246D,36000,821.0,3.0,40.69054577884362,,,,,Oct
4862,rbauction_10724780,BOBCAT,S750,16000,5559.0,3.0,30.77489705032073,bkt,,,,Sep
4863,rbauction_10273714,BOBCAT,S590,16000,2900.0,0.0,26.988784848278218,,,,,Oct
4864,bigiron_DJ6829,OMC,310,6071,,,47.137945443045524,"34"" Wide Bucket",Kohler Engine,5.70-12 Tires,,May
4865,rbauction_11274286,BOBCAT,S160,14000,2764.0,9.0,26.552217449332428,bkt,,,,Jun
4866,ironplanet_1868167,BOBCAT,S175,13500,1.0,6.0,54.43893759776081,"67"" Wide General Purpose Smooth Edge Bucket",,Cushion Tires,,Dec
4867,bigiron_DH1673,BOBCAT,753,5800,2581.0,18.0,22.712747308807945,"60"" Bucket","4 Cylinder Diesel Engine, 43 Hp",265/70D16.5 Pneumatic Tires,,Jul
4868,rbauction_10697937,CASE,1845C,10000,1426.0,18.0,34.66001590429853,bkt,,,,Aug
4869,rbauction_11190244,BOBCAT,753,6500,2604.0,21.0,22.924748092126354,bkt,,,,Apr
4870,rbauction_10416092,BOBCAT,S650,18500,4911.0,3.0,23.30454864739851,bkt,,,,Feb
4871,bigiron_DH6099,JCB,280,15862,,6.0,39.020206050002884,Bucket Size 72” Wide X 32” Deep X 19” Tall,"74 Hp, Diesel","12-16.5 NHS Front Tires, 12-16.5 NHS Rear Tires",,Dec
4872,rbauction_10727565,DEERE,320D,15000,619.0,6.0,28.287977095192648,bkt,,aperture tires,,Jul
4873,rbauction_10384559,BOBCAT,S175,10500,2552.0,12.0,41.103451892599246,bkt,,,,Dec
4874,rbauction_11331237,CASE,1845C,6000,4140.0,21.0,27.00827649302226,bkt,,,,Jun
4875,ironplanet_1725018,TEREX,TSV90,16500,418.0,3.0,22.712056512269488,"79"" Wide General Purpose Smooth Edge Bucket",,,,Oct
4876,rbauction_10874804,CATERPILLAR,262C 2 SPD HIGH FLOW,27000,6722.0,6.0,44.75011973320935,Q/C bkt,,,,Oct
4877,ironplanet_1957562,CATERPILLAR,262D,32000,261.0,3.0,53.88418359260935,"72"" Wide General Purpose Smooth Edge Bucket",Ultra Low Sulfur Diesel,,,Feb
4878,rbauction_10948750,BOBCAT,S185,12500,2552.0,12.0,34.83687478029807,bkt,,,,Nov
4879,rbauction_10258399,BOBCAT,S530,14000,1162.0,3.0,29.77469005735811,bkt,,solid tires,,Nov
4880,rbauction_11037741,CATERPILLAR,226B3,17500,2616.0,3.0,29.901198063270694,bkt,,,,Feb
4881,rbauction_11134207,TEREX,TSR60,11500,1548.0,6.0,40.58949009337449,bkt,,solid tires,,Mar
4882,rbauction_10431014,CATERPILLAR,252B3 2 SPD,21500,1921.0,6.0,42.774743811105935,bkt,,,,Feb
4883,rbauction_10542634,CASE,430,19000,1714.0,9.0,42.00579816703093,bkt,,tire chains,,Apr
4884,rbauction_11107391,BOBCAT,743DS,5000,2993.0,30.0,30.326796544647934,bkt,,,,Mar
4885,rbauction_10747269,BOBCAT,S590 T4 2 SPD,25000,351.0,3.0,26.83379043560437,,,,,Aug
4886,rbauction_10447815,BOBCAT,863F,7000,3885.0,18.0,20.814562514676048,,,,,Nov
4887,rbauction_10739250,MUSTANG,1900R 2 SPD,25000,63.0,0.0,39.47225021096119,Q/C bkt,,,,Jul
4888,bigiron_DH2120,CASE,430,7100,232.0,9.0,26.81486965948336,"82"" Wide Bucket",57 HP 4 Cyl Tier 3 Diesel Engine,12-16.5 Tires,,Jun
4889,rbauction_10663978,BOBCAT,S250,11000,6345.0,9.0,17.2256182218759,bkt,,,,Jun
4890,ironplanet_1609773,BOBCAT,S650,30000,187.0,0.0,48.691756277354315,"74"" Wide General Purpose Smooth Edge Bucket",Ultra Low Sulfur Diesel,Cushion Tires,,Sep
4891,rbauction_11135299,CATERPILLAR,246,8000,5376.0,15.0,50.42604509963781,,,,,Mar
4892,rbauction_10063934,THOMAS,1700,8000,2277.0,15.0,40.91298307901695,bkt,,,,Jun
4893,rbauction_10835776,BOBCAT,S650,19000,1282.0,3.0,30.52174296359394,bkt,,solid tires,,Sep
4894,rbauction_10346938,BOBCAT,S650 2 SPD,38000,562.0,3.0,20.838528932923108,,,,,Dec
4895,bigiron_FP2947,NEW HOLLAND,L553,5900,1873.0,,23.82741943808893,"71"" Wide Bucket",4 Cylinder Diesel Kubota Engine Model V1902,"10.16-5 NHS Tubeless Tires, Needs New Battery (Had To Jump Start) & 1 Flat Tire",,Aug
4896,rbauction_11356506,BOBCAT,S70,7000,2261.0,9.0,21.963363387787048,bkt,,solid tires,,Jun
4897,rbauction_10887345,BOBCAT,S250,15000,3709.0,6.0,19.825611416236654,bkt,,,,Dec
4898,bigiron_DG6374,DITCH WITCH,SK500,15000,639.0,12.0,52.643365103566786,"44"" Bucket",24 HP Honda V-Twin OHV Gas Engine,"245/85R16 Tires, 48"" Track Wheelbase",Hydro Fwd/Rev,Oct
4899,rbauction_10400382,CATERPILLAR,236B,11500,,12.0,49.15120298244939,bkt,,,,Feb
4900,rbauction_10522192,BOBCAT,S250,13000,2958.0,12.0,38.54932483690038,,,,,Apr
4901,rbauction_11103268,CASE,SV185,10000,3409.0,3.0,27.63915761610983,bkt,,,,Mar
4902,bigiron_BQ0674,BOBCAT,753L,11250,1274.0,21.0,32.08050542825916,"60"" W Bucket","4 Cylinder Diesel, 46 HP, V2203-B Kubota Engine",,Hydrostatic Transmission,Mar
4903,rbauction_10832551,BOBCAT,873,6500,2568.0,21.0,35.82362808355751,bkt,,aperture tires,,Sep
4904,rbauction_10838292,BOBCAT,S770 2 SPD,31000,1870.0,6.0,33.15234832824659,bkt,,,,Oct
4905,rbauction_10348354,BOBCAT,S590,30000,746.0,0.0,29.402793620440672,bkt,,,,Dec
4906,rbauction_10453292,BOBCAT,S330 HIGH FLOW,23000,5645.0,9.0,31.25102963046907,,,,,Mar
4907,rbauction_11223428,CASE,445,11000,5002.0,9.0,29.792867156515943,bkt,,,,Jun
4908,rbauction_10325779,BOBCAT,863,8500,3946.0,12.0,56.8016846752411,bkt,,,,Dec
4909,rbauction_10805306,TAKEUCHI,TS50V,16000,894.0,3.0,39.814966352682745,Q/C bkt,,,,Sep
4910,rbauction_10582632,BOBCAT,743B,6500,2217.0,24.0,23.850695698488067,,,,,May
4911,rbauction_10466375,BOBCAT,S185,11500,2819.0,9.0,23.1490642027565,bkt,,,,Mar
4912,rbauction_10458822,BOBCAT,S250 2 SPD,21000,3308.0,6.0,63.265091778056096,bkt,,,,Mar
4913,rbauction_10399266,BOBCAT,S590,22000,1415.0,3.0,40.245259524494564,bkt,,,,Feb
4914,rbauction_11120333,BOBCAT,S185,16000,3410.0,9.0,19.37014814791176,bkt,,,,Mar
4915,bigiron_BO0203,BOBCAT,853,14750,1650.0,21.0,19.34882344084668,"Buckets 12"", 64"" Bucket",58 Horse Power Isuzu Diesel Engine,"12-16.5 Tires, Spare Tire And Rim",Hydrostat Transmission,Jan
4916,rbauction_10557900,CASE,440 SKID STEER LOADER,13000,2358.0,,50.30303782380796,bkt,,,,Apr
4917,rbauction_10555356,CASE,1845C,7000,3417.0,27.0,30.400535403955327,bkt,,,,Apr
4918,rbauction_10118616,BOBCAT,S650,19000,3099.0,3.0,12.993434663312938,bkt,,solid tires,,Jul
4919,rbauction_10896916,BOBCAT,S185,12000,8110.0,6.0,19.109492539480406,bkt,,,,Nov
4920,rbauction_10233026,DEERE,260,14000,3766.0,15.0,47.77471336223115,bkt,,,,Oct
4921,bigiron_CY2474,MUSTANG,4000V,35850,970.0,3.0,40.01697523780339,"23.3 Cubic Ft 84"" Bucket",Cummins Water Cooled Turbo Diesel Engine,14X17.5 Tires,2-Speed Hydro,Oct
4922,rbauction_11262799,MUSTANG,2200R 2 SPD HIGH FLOW,21000,95.0,3.0,44.121512165594055,hydraulic bucket attachment,,,,Jun
4923,rbauction_10439695,CASE,1845,5000,5980.0,36.0,25.06984771798959,bkt,,,,Mar
4924,rbauction_11085985,BOBCAT,S175,14000,925.0,9.0,18.084839743073076,bkt,,,,Mar
4925,rbauction_10872638,CATERPILLAR,262D 2 SPD,47500,691.0,0.0,34.36344445848431,elec Q/C bkt,,,,Oct
4926,rbauction_10421534,CATERPILLAR,232D,18500,382.0,0.0,29.75831701978087,bkt,,,,Dec
4927,rbauction_10136236,BOBCAT,753,5000,3194.0,21.0,24.10295675978401,bkt,,,,Sep
4928,bigiron_BY0134,BOBCAT,773,18750,795.0,15.0,25.33261394152891,"66"" Bucket",Kubota V2003-TE 2.0L Diesel Engine (Water Cooled),Tires 10-16.5,,Jan
4929,rbauction_11226236,TEREX,TSV50,11000,482.0,6.0,30.780366169495426,bkt,,,,May
4930,rbauction_10885967,DEERE,270 2 SPD HIGH FLOW,9500,,15.0,39.90163153634168,bkt,,,,Nov
4931,ironplanet_2020913,CATERPILLAR,226D,23000,516.0,3.0,58.73558400123114,,Ultra Low Sulfur Diesel,,,Mar
4932,ironplanet_1795728,CATERPILLAR,242D,15500,2.0,3.0,26.26476758055455,"73"" General Purpose Smooth Edge Bucket",Ultra Low Sulfur Diesel,,,Nov
4933,rbauction_10248525,CATERPILLAR,226B,14000,8888.0,9.0,23.952325424946032,bkt,,,,Oct
4934,rbauction_10182657,CATERPILLAR,242D,35000,252.0,0.0,52.710081907393715,bkt,,,,Sep
4935,ironplanet_2051987,CATERPILLAR,236D,24000,961.0,3.0,53.12789817435944,,,,,Apr
4936,ironplanet_1671273,CATERPILLAR,242B,8500,4.0,12.0,26.09965249731768,"67"" Wide General Purpose Smooth Edge Bucket",,,,Sep
4937,rbauction_10614904,TEREX,TSR50,9500,987.0,,29.88858605241783,bkt,,aperture tires,,May
4938,rbauction_11134144,TEREX,TSR60,11000,2221.0,6.0,28.11712090190901,bkt,,solid tires,,Mar
4939,rbauction_10077538,DEERE,315,22000,122.0,3.0,61.02391118673486,Q/C bkt,,,,Jul
4940,bigiron_DA8282,DEERE,250,13450,3420.3,15.0,36.931610859365676,6' Bucket,John Deere Water Cooled Diesel Engine,12.00X16.5 Tires,,Apr
4941,bigiron_AF1254,BOBCAT,S550,24000,248.0,0.0,41.27392964002318,"68"" Bucket",Kubota Engine,Tires 10-16.5,,Jun
4942,rbauction_10394191,BOBCAT,863,8000,2002.0,18.0,13.109362249890046,,,,,Apr
4943,bigiron_AF1306,BOBCAT,S560,20500,491.0,0.0,34.21514353867168,"67"" Bucket",Bobcat Engine,Tires 10-16.5,,Jul
4944,rbauction_10386821,MUSTANG,2060,7500,5091.0,18.0,43.26033974852066,bkt,,,,Dec
4945,rbauction_10091107,CATERPILLAR,226B3,17000,1314.0,0.0,35.94836293241883,bkt,,,,Jul
4946,rbauction_11146544,NEW HOLLAND,L225 2 SPD,25000,2440.0,3.0,27.704256173168865,bkt,,,,Mar
4947,rbauction_11326417,BOBCAT,S175,12500,2074.0,9.0,19.580421396231422,grapple bkt,,,,Jun
4948,ironplanet_1967037,BOBCAT,S185,8750,,12.0,39.530972019859306,"73"" Wide General Purpose Smooth Edge Bucket The engine started and ran. The drivetrain engaged in forward and reverse. The main components appear to be in place and operational.",,,,Feb
4949,rbauction_11005596,BOBCAT,S185 2 SPD,10000,5081.0,6.0,14.8698226314965,bkt,,,,Dec
4950,rbauction_10242163,CATERPILLAR,246,16500,9257.0,15.0,28.03898670430165,Q/C bkt,,,,Sep
4951,rbauction_11238262,BOBCAT,843,5000,,,25.17967042499149,bkt,,,,May
4952,rbauction_10749149,BOBCAT,S185,11500,3519.0,9.0,20.23615350907028,bkt,,aperture tires,,Aug
4953,rbauction_10818366,DEERE,320,8500,1998.0,12.0,33.62203776828499,bkt,,,,Sep
4954,rbauction_10651067,CASE,85XT,10000,3947.0,15.0,38.331989757094476,bkt,,solid tires,,Jun
4955,rbauction_11075373,BOBCAT,S70,5000,1268.0,6.0,32.93276571612425,,,,,Feb
4956,rbauction_11316950,BOBCAT,S130 HIGH FLOW,12500,1951.0,6.0,23.910097584759683,bkt,,,,Jun
4957,rbauction_10546935,CATERPILLAR,226D,13000,2386.0,0.0,34.07055908556041,bkt,,,,Apr
4958,rbauction_10317785,BOBCAT,S300,16000,7944.0,9.0,25.555754085479666,Q/C bkt,,,,Dec
4959,rbauction_10326457,BOBCAT,763,10000,4033.0,21.0,30.638827070130603,,,,,Nov
4960,rbauction_11089295,NEW HOLLAND,L228,24000,228.0,3.0,32.501336623298826,bkt,,,,Mar
4961,rbauction_10573031,DEERE,325,11000,2344.0,6.0,36.88477127366221,bkt,,aperture tires,,May
4962,rbauction_10849100,CATERPILLAR,262C 2 SPD,10000,,15.0,36.099288650143784,bkt,,solid tires,,Nov
4963,rbauction_10908564,CATERPILLAR,272D 2 SPD,34000,271.0,3.0,29.88555878066888,bkt,,,,Nov
4964,rbauction_10033132,BOBCAT,S175,11000,5272.0,3.0,26.468484624284077,bkt,,,,Jun
4965,rbauction_10803082,BOBCAT,S175,12500,2265.0,9.0,19.044435768651628,bkt,,,,Sep
4966,bigiron_AO0586,DEERE,6675,7451,206.0,,46.43549877362114,6' Bucket,John Deere Engine Model 4T84KJX S/N 02999,,,Jun
4967,rbauction_10184560,CATERPILLAR,262C,20500,2466.0,9.0,34.39679422717211,hyd Q/C bkt,,,,Sep
4968,rbauction_11259563,BOBCAT,S185,12000,1885.0,,21.27563686062228,bkt,,,,May
4969,rbauction_11057908,CATERPILLAR,246C,13500,3010.0,6.0,27.63457363087935,,,aperture tires,,Feb
4970,rbauction_10602843,BOBCAT,S150,13000,2051.0,6.0,18.040616735297764,,,,,Jun
4971,rbauction_11132004,CATERPILLAR,272D2 2 SPD,22500,2659.0,3.0,30.95215190039454,bkt,,,,Mar
4972,rbauction_11072329,BOBCAT,S150 2 SPD,9000,5714.0,12.0,30.849818837413906,bkt,,,,Mar
4973,rbauction_10514312,CATERPILLAR,242B,7500,,12.0,27.235555549063513,bkt,,,,Mar
4974,rbauction_11124234,BOBCAT,S570,15500,3720.0,6.0,20.12935756754345,bkt,,,,Mar
4975,ironplanet_1969258,CATERPILLAR,262D,15500,4.0,3.0,25.86962283266189,"79"" Wide Multi Purpose Smooth Edge Bucket",Ultra Low Sulfur Diesel,,,Mar
4976,rbauction_10547501,CASE,420,12500,655.0,12.0,36.672564786108396,bkt,,,,May
4977,rbauction_10444795,DEERE,318D,18500,361.0,3.0,27.58881867208429,,,,,Mar
4978,rbauction_10182658,CATERPILLAR,246D 2 SPD,24000,3393.0,3.0,47.23793243979943,hyd Q/C bkt,,,,Sep
4979,rbauction_10134418,BOBCAT,S630,18000,2754.0,3.0,33.36764775540354,bkt,,,,Aug
4980,rbauction_10570021,BOBCAT,S150,15000,2817.0,9.0,23.47017550341368,bkt,,,,May
4981,bigiron_AJ0519,GEHL,5635 DX,7250,4184.0,18.0,37.712675190117025,"72"" Bucket",Deutz 60 Horsepower Non-Turbo Oil Cooled Engine,12R 16.5 Tires,Hydrostat Transmission,Jul
4982,rbauction_10195043,VOLVO,MC135C,30000,202.0,0.0,43.597943170971206,bkt,,,,Oct
4983,rbauction_11085666,BOBCAT,S175,13500,2059.0,6.0,23.338258717226626,bkt,,,,Feb
4984,rbauction_10602551,TEREX,TSR50,11000,810.0,15.0,17.680162667045924,bkt,,,,May
4985,rbauction_11210311,DEERE,332 2 SPD HIGH FLOW,7500,7815.0,9.0,41.53310825776279,bkt,,aperture tires,,Apr
4986,rbauction_11005599,DEERE,320E 2 SPD,12000,,3.0,21.73727785671863,bkt,,,,Dec
4987,rbauction_10830392,NEW HOLLAND,L218,15000,909.0,3.0,28.160400195998026,bkt,,,,Sep
4988,rbauction_10720698,TEREX,TSR50,10500,1235.0,,34.97283708260826,bkt,,,,Jul
4989,rbauction_10692945,CASE,1845C,5250,7870.0,30.0,37.05704298669935,bkt,,,,Jul
4990,bigiron_EL2525,BOBCAT,863,12200,2436.0,,18.378977119722084,67' Bucket,4 Cylinder Turbo Diesel Engine,12.00-16.5 Tire Size,Hydrostat Transmission,Mar
4991,rbauction_10606731,CATERPILLAR,252B 2 SPD,21000,2090.0,6.0,35.071450900597924,bkt,,,,May
4992,rbauction_10082077,DEERE,320D 2 SPD,26000,443.0,3.0,34.465921004676176,hyd Q/C bkt,,,,Jun
4993,bigiron_DH5602,HYDRAMAC,1700,7656,3959.0,18.0,36.31464369742029,"65"" Quick Tach Bucket",John Deere 4 Cylinder Diesel Engine,12-16.5 Tires,Hydrostatic Transmission,Apr
4994,rbauction_11059048,MUSTANG,2064,5000,,,25.844937782325,,,,,Feb
4995,bigiron_AF1275,BOBCAT,S570 T4,28045,211.0,0.0,29.899247093630727,"67"" Bucket",,10-16.5 Tires,,Jul
4996,ironplanet_1728798,BOBCAT,T630,12500,1.0,3.0,52.2435385750957,,Ultra Low Sulfur Diesel. The engine cranks but will not start. The main components could not be operationally checked.  Seller Comments:  Hydraulic pump has failed,"12"" Track Belts",,Oct
4997,rbauction_10344842,BOBCAT,S570,17000,2462.0,3.0,42.14215164311091,,,,,Dec
4998,rbauction_10742829,BOBCAT,S570,22000,1762.0,3.0,22.64600302347424,,,solid tires,,Sep
4999,rbauction_11087532,CATERPILLAR,236B3,10000,,6.0,46.142073194951294,Q/C bkt,,,,Feb
5000,bigiron_AR0410,DEERE,315,14750,476.0,9.0,27.071291042080468,"Foot Control Bucket And Loader, Worksite Pro C60 Bucket With Cutting Edge 5' Wide","Engine Heater, John Deere 4024T 2.4 Liter Diesel Engine",10 X 16.5 Tires,Hydrostat Transmission,May
5001,bigiron_DJ5852,DEERE,320D,22000,1594.0,6.0,31.661302868366732,,"Diesel, Turbo Air To Air After Cooled 4 Cyl John Deere 4024 HT",12-16.5 Tires,Hydrostatic,Feb
5002,rbauction_10207556,CASE,SR160,14500,624.0,3.0,35.89752769975821,bkt,,,,Sep
5003,rbauction_10928416,CASE,40XT,8500,2590.0,15.0,41.76971750429282,,,,,Nov
5004,rbauction_11193585,TEREX,TSR60,11500,1696.0,,35.92778853306086,bkt,,,,Apr
5005,rbauction_10766916,BOBCAT,S70,16000,1700.0,6.0,31.513608730054642,Q/C bkt,,,,Sep
5006,bigiron_BG0558,CASE IH,SR250,22750,1027.0,3.0,37.25786709167426,,4 Cylinder Diesel 84 HP,New 14-17.5 Tires,,Sep
